trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
671,False,"{'a': 0.3, 'e': 0.6316000000000296}",20,0,-38.69364975178525,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
672,False,"{'a': 0.3, 'e': 0.6312000000000296}",20,0,-50.00278972754563,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
673,False,"{'a': 0.3, 'e': 0.6308000000000297}",20,11,-18.33409086947133,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
674,False,"{'a': 0.3, 'e': 0.6304000000000297}",25,0,-21.078148691685684,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
675,False,"{'a': 0.3, 'e': 0.6300000000000298}",35,0,-134.705500291006,"{0: 24, 1: 3, 2: 3, 3: 4, 4: 1}",0
676,False,"{'a': 0.3, 'e': 0.6296000000000298}",25,2,-9.897736079590011,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
677,False,"{'a': 0.3, 'e': 0.6292000000000298}",30,0,11.280395118869071,"{0: 26, 1: 3, 2: 1, 3: 0, 4: 0}",0
678,False,"{'a': 0.3, 'e': 0.6288000000000299}",25,10,0.13467288127708854,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
679,False,"{'a': 0.3, 'e': 0.6284000000000299}",20,0,-17.810100479226506,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
680,False,"{'a': 0.3, 'e': 0.62800000000003}",20,10,-4.83438992151993,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
681,False,"{'a': 0.3, 'e': 0.62760000000003}",20,0,-12.62341991605102,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
682,False,"{'a': 0.3, 'e': 0.6272000000000301}",25,13,-1.5216174448752948,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
683,False,"{'a': 0.3, 'e': 0.6268000000000301}",25,19,10.773307130035178,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.3, 'e': 0.6264000000000302}",25,2,-44.475330587233785,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 0}",1
685,False,"{'a': 0.3, 'e': 0.6260000000000302}",20,8,0.15701110748699199,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
686,False,"{'a': 0.3, 'e': 0.6256000000000302}",30,20,-9.421458998663018,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
687,False,"{'a': 0.3, 'e': 0.6252000000000303}",20,15,1.617353089013325,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.3, 'e': 0.6248000000000303}",20,0,-21.56944486430376,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
689,False,"{'a': 0.3, 'e': 0.6244000000000304}",20,0,-71.18183271909479,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
690,False,"{'a': 0.3, 'e': 0.6240000000000304}",30,3,-90.95077066005588,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 2}",1
691,False,"{'a': 0.3, 'e': 0.6236000000000305}",20,4,-28.428315151025174,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 0}",1
692,False,"{'a': 0.3, 'e': 0.6232000000000305}",25,3,5.925567169218378,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
693,False,"{'a': 0.3, 'e': 0.6228000000000306}",25,0,-71.30099289281262,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
694,False,"{'a': 0.3, 'e': 0.6224000000000306}",20,0,-51.54543390728848,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
695,False,"{'a': 0.3, 'e': 0.6220000000000306}",25,0,-85.99058876068372,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
696,False,"{'a': 0.3, 'e': 0.6216000000000307}",20,0,-116.77818098027281,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
697,False,"{'a': 0.3, 'e': 0.6212000000000307}",25,11,-23.77359883558435,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
698,False,"{'a': 0.3, 'e': 0.6208000000000308}",20,16,9.019344021477973,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.3, 'e': 0.6204000000000308}",20,0,-108.32470450350195,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
700,False,"{'a': 0.3, 'e': 0.6200000000000309}",20,10,-5.471948163444321,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
701,False,"{'a': 0.3, 'e': 0.6196000000000309}",20,0,-118.89622389208171,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
702,False,"{'a': 0.3, 'e': 0.619200000000031}",25,0,-99.61704649751155,"{0: 17, 1: 0, 2: 5, 3: 2, 4: 1}",0
703,False,"{'a': 0.3, 'e': 0.618800000000031}",35,3,-10.643981132415789,"{0: 27, 1: 2, 2: 2, 3: 1, 4: 0}",1
704,False,"{'a': 0.3, 'e': 0.618400000000031}",20,0,-5.249245041285018,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
705,False,"{'a': 0.3, 'e': 0.6180000000000311}",20,0,-15.068949913091469,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
706,False,"{'a': 0.3, 'e': 0.6176000000000311}",20,0,-34.94600927759606,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
707,False,"{'a': 0.3, 'e': 0.6172000000000312}",25,0,-73.84847376281773,"{0: 19, 1: 2, 2: 1, 3: 2, 4: 1}",0
708,False,"{'a': 0.3, 'e': 0.6168000000000312}",20,0,-27.578597298296387,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
709,False,"{'a': 0.3, 'e': 0.6164000000000313}",25,11,-35.7996737386269,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 0}",1
710,False,"{'a': 0.3, 'e': 0.6160000000000313}",20,9,-15.064455724746884,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
711,False,"{'a': 0.3, 'e': 0.6156000000000313}",20,0,-106.55267722925389,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
712,False,"{'a': 0.3, 'e': 0.6152000000000314}",30,0,-50.92879963683564,"{0: 23, 1: 4, 2: 2, 3: 0, 4: 1}",0
713,False,"{'a': 0.3, 'e': 0.6148000000000314}",25,0,-65.43081796400502,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
714,False,"{'a': 0.3, 'e': 0.6144000000000315}",30,12,-61.61944701701521,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
715,False,"{'a': 0.3, 'e': 0.6140000000000315}",25,0,-41.23260530283093,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
716,False,"{'a': 0.3, 'e': 0.6136000000000316}",20,7,-25.102094062258534,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
717,False,"{'a': 0.3, 'e': 0.6132000000000316}",20,10,-19.25497461289171,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
718,False,"{'a': 0.3, 'e': 0.6128000000000317}",35,7,-57.79072114028965,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 2}",1
719,False,"{'a': 0.3, 'e': 0.6124000000000317}",20,2,-60.625474293514145,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
720,False,"{'a': 0.3, 'e': 0.6120000000000317}",25,0,-49.50304434043346,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",1
721,False,"{'a': 0.3, 'e': 0.6116000000000318}",25,0,-24.876228753445478,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
722,False,"{'a': 0.3, 'e': 0.6112000000000318}",25,4,-7.520587642970636,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 0}",1
723,False,"{'a': 0.3, 'e': 0.6108000000000319}",20,10,0.04006096414663407,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
724,False,"{'a': 0.3, 'e': 0.6104000000000319}",30,0,-90.21874180734851,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",1
725,False,"{'a': 0.3, 'e': 0.610000000000032}",30,0,-131.55808305059514,"{0: 18, 1: 1, 2: 9, 3: 1, 4: 1}",0
726,False,"{'a': 0.3, 'e': 0.609600000000032}",25,0,-132.08034488366016,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
727,False,"{'a': 0.3, 'e': 0.609200000000032}",25,6,-70.37870854184139,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 1}",1
728,False,"{'a': 0.3, 'e': 0.6088000000000321}",20,0,-92.6944206984467,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
729,False,"{'a': 0.3, 'e': 0.6084000000000321}",25,5,-116.2769846368552,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",1
730,False,"{'a': 0.3, 'e': 0.6080000000000322}",20,0,-86.17303734972438,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
731,False,"{'a': 0.3, 'e': 0.6076000000000322}",20,0,-69.62842606148865,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
732,False,"{'a': 0.3, 'e': 0.6072000000000323}",20,6,-26.76377524095451,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
733,False,"{'a': 0.3, 'e': 0.6068000000000323}",30,0,-53.7433968869199,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
734,False,"{'a': 0.3, 'e': 0.6064000000000324}",30,0,-74.13270494424975,"{0: 21, 1: 0, 2: 8, 3: 1, 4: 0}",0
735,False,"{'a': 0.3, 'e': 0.6060000000000324}",20,0,5.013633684891028,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
736,False,"{'a': 0.3, 'e': 0.6056000000000324}",20,5,1.1085569658934755,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
737,False,"{'a': 0.3, 'e': 0.6052000000000325}",20,1,-2.1636342601408076,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
738,False,"{'a': 0.3, 'e': 0.6048000000000325}",30,0,-17.364393188650936,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
739,False,"{'a': 0.3, 'e': 0.6044000000000326}",35,0,-72.28245564252119,"{0: 24, 1: 3, 2: 7, 3: 1, 4: 0}",0
740,False,"{'a': 0.3, 'e': 0.6040000000000326}",20,0,7.297838483662514,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
741,False,"{'a': 0.3, 'e': 0.6036000000000327}",20,0,-81.97500685930667,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
742,False,"{'a': 0.3, 'e': 0.6032000000000327}",20,0,-150.23146748142614,"{0: 12, 1: 1, 2: 2, 3: 3, 4: 2}",0
743,False,"{'a': 0.3, 'e': 0.6028000000000328}",20,0,-152.61084806870903,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
744,False,"{'a': 0.3, 'e': 0.6024000000000328}",30,0,-122.15552080320093,"{0: 22, 1: 1, 2: 3, 3: 2, 4: 2}",0
745,False,"{'a': 0.3, 'e': 0.6020000000000328}",25,3,-13.119118924378746,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 0}",1
746,False,"{'a': 0.3, 'e': 0.6016000000000329}",25,0,-14.283351815366283,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
747,False,"{'a': 0.3, 'e': 0.6012000000000329}",25,12,0.1251438851062101,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
748,False,"{'a': 0.3, 'e': 0.600800000000033}",20,3,29.418584976941343,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.3, 'e': 0.600400000000033}",25,0,8.210364655589194,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
750,False,"{'a': 0.3, 'e': 0.6000000000000331}",20,12,18.283264693191096,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.3, 'e': 0.5996000000000331}",30,0,-25.78395882793067,"{0: 23, 1: 1, 2: 6, 3: 0, 4: 0}",0
752,False,"{'a': 0.3, 'e': 0.5992000000000332}",20,0,-5.337044930148561,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
753,False,"{'a': 0.3, 'e': 0.5988000000000332}",30,16,-49.85395935958313,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
754,False,"{'a': 0.3, 'e': 0.5984000000000332}",30,0,-48.43950935935089,"{0: 22, 1: 1, 2: 7, 3: 0, 4: 0}",0
755,False,"{'a': 0.3, 'e': 0.5980000000000333}",20,0,-43.3558245041785,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
756,False,"{'a': 0.3, 'e': 0.5976000000000333}",20,3,14.213381903404628,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
757,False,"{'a': 0.3, 'e': 0.5972000000000334}",25,0,-80.94119345058884,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
758,False,"{'a': 0.3, 'e': 0.5968000000000334}",20,0,-52.60778479070524,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
759,False,"{'a': 0.3, 'e': 0.5964000000000335}",25,0,-67.20909771690592,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
760,False,"{'a': 0.3, 'e': 0.5960000000000335}",30,0,-46.22901727659985,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
761,False,"{'a': 0.3, 'e': 0.5956000000000335}",30,0,-57.49797280903076,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
762,False,"{'a': 0.3, 'e': 0.5952000000000336}",20,0,-46.45460128115332,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
763,False,"{'a': 0.3, 'e': 0.5948000000000336}",20,0,-73.53381487830302,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
764,False,"{'a': 0.3, 'e': 0.5944000000000337}",20,0,-97.30209069367294,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
765,False,"{'a': 0.3, 'e': 0.5940000000000337}",20,0,-110.14711813280935,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
766,False,"{'a': 0.3, 'e': 0.5936000000000338}",25,5,-45.42199708547532,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
767,False,"{'a': 0.3, 'e': 0.5932000000000338}",20,4,-10.395638456273328,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
768,False,"{'a': 0.3, 'e': 0.5928000000000339}",20,0,-10.892800956071373,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
769,False,"{'a': 0.3, 'e': 0.5924000000000339}",20,0,-78.45357986055271,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
770,False,"{'a': 0.3, 'e': 0.5920000000000339}",20,3,-77.98750217705916,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
771,False,"{'a': 0.3, 'e': 0.591600000000034}",20,6,-28.345913602197143,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 0}",1
772,False,"{'a': 0.3, 'e': 0.591200000000034}",20,0,-58.512896648467226,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
773,False,"{'a': 0.3, 'e': 0.5908000000000341}",20,0,-11.063996752512809,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
774,False,"{'a': 0.3, 'e': 0.5904000000000341}",30,12,-47.27376418630432,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
775,False,"{'a': 0.3, 'e': 0.5900000000000342}",25,18,1.1881500805323757,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.3, 'e': 0.5896000000000342}",20,1,-24.31222009833489,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 0}",1
777,False,"{'a': 0.3, 'e': 0.5892000000000343}",20,0,-32.37289826804908,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
778,False,"{'a': 0.3, 'e': 0.5888000000000343}",20,0,-55.51533495635104,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
779,False,"{'a': 0.3, 'e': 0.5884000000000343}",20,13,-39.83938316088882,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
780,False,"{'a': 0.3, 'e': 0.5880000000000344}",20,5,-16.494512522268263,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
781,False,"{'a': 0.3, 'e': 0.5876000000000344}",25,0,-117.39119586594474,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
782,False,"{'a': 0.3, 'e': 0.5872000000000345}",30,0,-15.432217557436879,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
783,False,"{'a': 0.3, 'e': 0.5868000000000345}",30,0,-36.364228529679366,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
784,False,"{'a': 0.3, 'e': 0.5864000000000346}",20,0,-45.79239695501121,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
785,False,"{'a': 0.3, 'e': 0.5860000000000346}",25,6,-63.326725414212916,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 2}",1
786,False,"{'a': 0.3, 'e': 0.5856000000000346}",20,0,-167.3572125486897,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
787,False,"{'a': 0.3, 'e': 0.5852000000000347}",20,0,-7.623732010832384,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
788,False,"{'a': 0.3, 'e': 0.5848000000000347}",20,12,-40.53222933833006,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
789,False,"{'a': 0.3, 'e': 0.5844000000000348}",25,3,-39.519821828522936,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
790,False,"{'a': 0.3, 'e': 0.5840000000000348}",25,0,-46.50277228730916,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
791,False,"{'a': 0.3, 'e': 0.5836000000000349}",25,6,-31.919509377042125,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 0}",1
792,False,"{'a': 0.3, 'e': 0.5832000000000349}",30,0,-27.644150418628072,"{0: 24, 1: 0, 2: 6, 3: 0, 4: 0}",0
793,False,"{'a': 0.3, 'e': 0.582800000000035}",30,0,-83.99578846551854,"{0: 21, 1: 4, 2: 3, 3: 1, 4: 1}",0
794,False,"{'a': 0.3, 'e': 0.582400000000035}",20,12,-3.5603902274607906,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
795,False,"{'a': 0.3, 'e': 0.582000000000035}",20,0,-11.77790844235581,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
796,False,"{'a': 0.3, 'e': 0.5816000000000351}",25,0,-48.586688578482004,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
797,False,"{'a': 0.3, 'e': 0.5812000000000351}",30,22,12.732582862687511,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.3, 'e': 0.5808000000000352}",30,0,-133.32829502039158,"{0: 19, 1: 4, 2: 4, 3: 1, 4: 2}",0
799,False,"{'a': 0.3, 'e': 0.5804000000000352}",25,0,-75.08884844647278,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
800,False,"{'a': 0.3, 'e': 0.5800000000000353}",30,4,20.206857670306864,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
801,False,"{'a': 0.3, 'e': 0.5796000000000353}",25,0,-17.77525924304493,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",1
802,False,"{'a': 0.3, 'e': 0.5792000000000354}",25,1,-205.65568555656952,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 4}",1
803,False,"{'a': 0.3, 'e': 0.5788000000000354}",25,7,-20.8143189337383,"{0: 15, 1: 1, 2: 0, 3: 2, 4: 0}",1
804,False,"{'a': 0.3, 'e': 0.5784000000000354}",25,0,-37.04921870689722,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
805,False,"{'a': 0.3, 'e': 0.5780000000000355}",25,15,-48.603177601321185,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 1}",1
806,False,"{'a': 0.3, 'e': 0.5776000000000355}",25,0,-43.51188761879454,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
807,False,"{'a': 0.3, 'e': 0.5772000000000356}",30,19,3.77706725986826,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
808,False,"{'a': 0.3, 'e': 0.5768000000000356}",25,0,-71.81818972594398,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
809,False,"{'a': 0.3, 'e': 0.5764000000000357}",20,3,-39.01179787938423,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 0}",1
810,False,"{'a': 0.3, 'e': 0.5760000000000357}",20,12,-9.984728349973508,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
811,False,"{'a': 0.3, 'e': 0.5756000000000357}",20,9,-2.9876044431141784,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
812,False,"{'a': 0.3, 'e': 0.5752000000000358}",20,0,-42.98535381680792,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
813,False,"{'a': 0.3, 'e': 0.5748000000000358}",30,16,-16.44435152283356,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
814,False,"{'a': 0.3, 'e': 0.5744000000000359}",30,8,-101.18199771533568,"{0: 13, 1: 1, 2: 6, 3: 1, 4: 1}",1
815,False,"{'a': 0.3, 'e': 0.5740000000000359}",25,0,-95.21881197862005,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
816,False,"{'a': 0.3, 'e': 0.573600000000036}",25,0,-54.63151537000652,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
817,False,"{'a': 0.3, 'e': 0.573200000000036}",25,18,-12.937535419505382,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
818,False,"{'a': 0.3, 'e': 0.5728000000000361}",35,1,-107.51500502422098,"{0: 23, 1: 0, 2: 10, 3: 0, 4: 1}",1
819,False,"{'a': 0.3, 'e': 0.5724000000000361}",20,0,-26.146251571332254,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
820,False,"{'a': 0.3, 'e': 0.5720000000000361}",25,0,-142.21010469725442,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
821,False,"{'a': 0.3, 'e': 0.5716000000000362}",25,11,-14.439962327516927,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
822,False,"{'a': 0.3, 'e': 0.5712000000000362}",20,0,-94.46856750848238,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
823,False,"{'a': 0.3, 'e': 0.5708000000000363}",20,10,8.989630043721183,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.3, 'e': 0.5704000000000363}",20,14,2.2969217062797815,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.3, 'e': 0.5700000000000364}",25,3,-107.48824308309577,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 2}",1
826,False,"{'a': 0.3, 'e': 0.5696000000000364}",25,0,8.631677982248128,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
827,False,"{'a': 0.3, 'e': 0.5692000000000365}",30,0,-19.18745562250365,"{0: 24, 1: 3, 2: 2, 3: 1, 4: 0}",0
828,False,"{'a': 0.3, 'e': 0.5688000000000365}",25,10,-31.037263654439748,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
829,False,"{'a': 0.3, 'e': 0.5684000000000365}",25,8,-1.6267794659255208,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
830,False,"{'a': 0.3, 'e': 0.5680000000000366}",20,0,-40.71024750819756,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
831,False,"{'a': 0.3, 'e': 0.5676000000000366}",30,8,-31.77202042888773,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 0}",1
832,False,"{'a': 0.3, 'e': 0.5672000000000367}",20,0,-37.335552296196234,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
833,False,"{'a': 0.3, 'e': 0.5668000000000367}",20,6,-72.8982252074337,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 2}",1
834,False,"{'a': 0.3, 'e': 0.5664000000000368}",20,13,-8.814827837387984,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
835,False,"{'a': 0.3, 'e': 0.5660000000000368}",20,10,-29.966164056691593,"{0: 5, 1: 1, 2: 4, 3: 0, 4: 0}",1
836,False,"{'a': 0.3, 'e': 0.5656000000000369}",20,0,-104.05903029828933,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
837,False,"{'a': 0.3, 'e': 0.5652000000000369}",25,0,-70.62591046455891,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
838,False,"{'a': 0.3, 'e': 0.5648000000000369}",25,13,-33.58317330173315,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
839,False,"{'a': 0.3, 'e': 0.564400000000037}",25,4,0.29505986343317026,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
840,False,"{'a': 0.3, 'e': 0.564000000000037}",30,6,-28.19875473095254,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 0}",1
841,False,"{'a': 0.3, 'e': 0.5636000000000371}",35,9,-139.77286542044706,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 2}",1
842,False,"{'a': 0.3, 'e': 0.5632000000000371}",20,12,-1.6797703080655428,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
843,False,"{'a': 0.3, 'e': 0.5628000000000372}",20,6,12.635952173607997,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
844,False,"{'a': 0.3, 'e': 0.5624000000000372}",25,0,-21.66254878870235,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
845,False,"{'a': 0.3, 'e': 0.5620000000000372}",25,5,-11.099681203906446,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
846,False,"{'a': 0.3, 'e': 0.5616000000000373}",25,0,-56.75001789775154,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
847,False,"{'a': 0.3, 'e': 0.5612000000000373}",25,5,-17.55635681406871,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
848,False,"{'a': 0.3, 'e': 0.5608000000000374}",20,0,-100.45468674017943,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
849,False,"{'a': 0.3, 'e': 0.5604000000000374}",20,2,-28.24178798156293,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
850,False,"{'a': 0.3, 'e': 0.5600000000000375}",25,0,-56.57575158457113,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
851,False,"{'a': 0.3, 'e': 0.5596000000000375}",20,6,-36.00423157805746,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
852,False,"{'a': 0.3, 'e': 0.5592000000000376}",30,2,-56.01647201804724,"{0: 21, 1: 2, 2: 4, 3: 0, 4: 1}",1
853,False,"{'a': 0.3, 'e': 0.5588000000000376}",30,2,28.4106179131629,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 0}",1
854,False,"{'a': 0.3, 'e': 0.5584000000000376}",25,2,-75.02483357798151,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 1}",1
